2019-08-29 11:45:44,915 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 11:45:44,917 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 11:45:44,920 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 11:45:44,920 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 11:49:54,674 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 11:49:55,256 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 11:49:55,268 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 11:49:55,274 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 11:49:55,275 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:02:29,499 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:02:29,500 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:02:29,541 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:02:29,544 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:02:29,544 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:02:50,865 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:02:50,866 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:02:50,871 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:02:50,873 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:02:50,873 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:02:57,266 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:02:57,267 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:02:57,271 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:02:57,273 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:02:57,273 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:03:20,462 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:03:20,463 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:03:20,467 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:03:20,470 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:03:20,470 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:03:45,847 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:03:45,864 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:03:45,868 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:03:45,870 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:03:45,870 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:04:15,638 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:04:15,639 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:04:15,643 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:04:15,645 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:04:15,645 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:05:55,020 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:05:55,020 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:05:55,020 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:05:55,022 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:05:55,022 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:06:27,527 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:06:27,527 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:06:27,527 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:06:27,531 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:06:27,532 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:09:47,268 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:09:47,273 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:09:47,273 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:09:47,277 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:09:47,277 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
2019-08-29 12:12:43,734 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:12:43,735 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-08-29 12:12:43,739 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-08-29 12:12:43,741 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-08-29 12:12:43,741 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\DemoProjects\SpringSecurity_oauth2_google\spring-boot-oauth2-master\src\test\resources
